Id_station,Id_omm,Nom_usuel,Latitude,Longitude,Altitude,Date_ouverture,Pack
83118002,7681.0,LE DRAMONT,43.4145,6.852833,124,1966-05-01,ETENDU
83124002,,SEILLANS,43.580167,6.622167,278,1997-07-01,RADOME
83137001,7660.0,TOULON,43.115833,5.900667,3,1936-04-01,RADOME
83145001,,VARAGES,43.593833,5.962833,348,1988-01-01,ETENDU
83148002,,VIDAUBAN,43.386667,6.525,282,2009-05-20,ETENDU
83150002,,VINON SUR VERDON,43.734,5.782667,271,2002-06-01,RADOME
83153001,7661.0,CAP CEPET,43.079333,5.940833,115,1968-10-01,ETENDU
84003002,,APT-VITON,43.881,5.414,242,1968-01-01,ETENDU
84003003,,APT,43.892,5.381833,222,2007-03-01,ETENDU
84007005,7563.0,AVIGNON,43.911333,4.9025,34,1993-10-31,RADOME
84009002,,LA BASTIDE DES JOURDANS,43.787333,5.615,381,1988-01-01,RADOME
84015002,,BEAUMONT-MT  SEREIN,44.180667,5.255833,1445,1992-06-01,ETENDU
84025001,,CABRIERES D'AVIGNON,43.883667,5.164833,142,1985-01-01,RADOME
84026003,,CADENET,43.718833,5.353,152,2007-03-01,ETENDU
84031001,7586.0,CARPENTRAS,44.083667,5.058333,98,1963-08-26,RADOME
84054001,,ISLE SUR SORGUE,43.9015,5.051167,64,1961-01-01,ETENDU
84064001,,LAPALUD,44.3205,4.658167,46,1946-07-01,ETENDU
84069001,,MALAUCENE,44.168833,5.117833,340,1934-01-01,ETENDU
84074004,,MERINDOL,43.752167,5.192667,150,1989-03-01,ETENDU
84085004,,MURS,43.938167,5.2255,488,2007-03-01,ETENDU
84086001,,OPPEDE CRETE DU PETIT  LUBERON,43.811,5.146,672,1981-07-01,ETENDU
84087001,7579.0,ORANGE,44.1445,4.861,57,1948-01-01,RADOME
84094001,,PUYMERAS,44.2895,5.131333,392,2007-03-01,RADOME
84107002,,ST CHRISTOL,44.040667,5.492833,836,1970-02-01,RADOME
84150001,,VISAN,44.336667,4.9055,141,1987-12-01,RADOME
85005001,,ANTIGNY,46.618833,-0.775333,75,1945-04-01,ETENDU
85051001,,CHANTONNAY,46.693333,-1.048333,93,1865-01-01,ETENDU
85060002,,CHATEAU-D'OLONNE,46.477167,-1.725833,27,2004-03-01,RADOME
85092004,,FONTENAY,46.448167,-0.779833,20,1992-04-01,RADOME
85097001,,LA-GAUBRETIERE_SAPC,46.925167,-1.023833,190,2017-05-11,ETENDU
85104001,,GRUES,46.350167,-1.334833,2,2012-05-01,RADOME
85109001,,LES HERBIERS,46.855833,-1.018167,103,1877-01-01,ETENDU
85113001,7300.0,L ILE D YEU,46.693667,-2.330167,32,1944-10-01,RADOME
85152001,,LA MOTHE ACHARD,46.620833,-1.633167,58,1938-01-01,ETENDU
85153002,,MOUCHAMPS_SAPC,46.768333,-1.053333,82,2013-09-12,ETENDU
85163001,,NOIRMOUTIER EN,47.004667,-2.257167,3,1872-10-01,RADOME
85169002,,PALLUAU,46.808,-1.597667,51,1950-08-01,ETENDU
85172001,,LE PERRIER,46.8265,-1.999833,2,1987-08-01,RADOME
85182004,,POUZAUGES SA,46.766,-0.830833,153,1966-04-01,RADOME
85190001,,ROCHESERVIERE,46.956667,-1.482667,43,1951-01-01,ETENDU
85191003,7306.0,LA ROCHE SUR YON,46.705,-1.381833,88,1984-08-01,RADOME
85215002,,ST-FULGENT_SAPC,46.848,-1.184167,62,2007-02-01,ETENDU
85216001,,SAINTE GEMME LA PLAINE_SAPC,46.440167,-1.121333,3,1943-01-01,ETENDU
86009001,,ARCHIGNY,46.685333,0.678833,138,1991-01-01,RADOME
86015001,,AVAILLES-LIMOUZ,46.121,0.650833,156,1946-06-01,ETENDU
86021002,,BENASSAY_SAPC,46.568333,0.054833,150,1993-04-01,ETENDU
86027001,7335.0,POITIERS-BIARD,46.593833,0.314333,125,1921-02-01,RADOME
86032001,,BONNEUIL-MATOUR,46.682167,0.566167,57,1947-03-01,ETENDU
86039001,,BRUX_SAPC,46.275667,0.190333,148,2009-03-01,ETENDU
86066001,,CHATELLERAULT,46.814,0.576667,116,1932-01-01,ETENDU
86078002,,CIVRAY,46.160333,0.298667,143,1989-07-01,RADOME
86097001,,LA FERRIERE AIROUX_SAPC,46.321,0.410333,122,1990-12-01,ETENDU
86137003,,LOUDUN,47.034833,0.097667,96,1988-06-01,RADOME
86139001,,LUSIGNAN-INRAE,46.417667,0.119333,152,1965-05-01,ETENDU
86140001,,LUSSAC-LES-CHAT,46.400333,0.734833,103,1859-01-01,ETENDU
86152002,,MAUPREVOIR,46.169,0.512833,144,1946-06-01,ETENDU
86165005,,MONTMORILLON,46.411833,0.841167,153,1989-03-01,RADOME
86273001,,LA TRIMOUILLE,46.4635,1.042,121,1932-01-01,ETENDU
86289001,,LE-VIGEANT,46.242833,0.669667,117,1991-06-01,ETENDU
87009003,,BEAUMONT DU LAC,45.8015,1.863167,670,1992-04-01,ETENDU
87011002,,BELLAC,46.120333,1.052667,241,1964-08-01,ETENDU
87032004,,CHALUS_SAPC,45.646167,0.979,403,1995-11-01,ETENDU
87041001,,CHATEAUPONSAC,46.137667,1.265167,282,1947-08-01,ETENDU
87044001,,CHERONNAC_SAPC,45.753833,0.76,295,1995-07-01,ETENDU
87059001,,LE DORAT,46.220833,1.0805,222,1948-01-01,ETENDU
87064005,,EYMOUTIERS,45.733833,1.701167,557,1998-01-01,RADOME
87085006,7434.0,LIMOGES-BELLEGARDE,45.861167,1.175,402,1973-01-01,RADOME
87089003,,MAGNAC-LAVAL,46.209667,1.187,246,1995-03-01,RADOME
87103002,,NANTIAT,46.004667,1.180667,335,1996-11-01,ETENDU
87106001,,NEXON,45.680833,1.189,336,1883-01-01,ETENDU
87113001,,LE PALAIS SUR VIENNE,45.877833,1.3425,286,1922-01-01,ETENDU
87146002,,ST GERMAIN BELL,45.6125,1.4995,418,1997-04-01,ETENDU
87154003,,ST JUNIEN,45.900833,0.917,271,1996-05-01,RADOME
87159002,,ST LEGER LA MONTAGNE_SAPC,46.035333,1.459667,664,1998-08-01,ETENDU
87183001,,ST SYLV CROUZIL,45.988833,1.33,423,1916-01-01,ETENDU
87187003,,ST YRIEIX LA PE,45.513667,1.243833,404,1994-07-01,RADOME
88033002,,BAN-DE-SAPT,48.345833,6.991833,590,2004-09-01,RADOME
88075005,,LA_BRESSE_SAPC,48.007667,6.9415,772,2016-07-19,ETENDU
88081004,,BUSSANG,47.892167,6.868,615,2017-01-04,RADOME
88095003,,CHATENOIS,48.309,5.834333,330,1974-03-01,ETENDU
88136001,,EPINAL,48.210833,6.451667,317,1986-06-01,RADOME
88147001,,DOMMARTIN-AUX-BOIS_SAPC,48.160667,6.280167,396,2007-05-14,ETENDU
88176003,,FONTENOY_SAPC,47.981333,6.209167,314,2018-10-19,ETENDU
88196009,,GERARDMER,48.072167,6.834,669,2003-05-01,ETENDU
88201003,,GIRANCOURT,48.138,6.3235,355,2004-01-01,ETENDU
88248001,,ISCHES_SAPC,48.016667,5.8175,342,2015-11-26,ETENDU
88271001,,LIGNEVILLE,48.160833,5.961167,433,2001-12-01,RADOME
88304006,,MIRECOURT-INRAE,48.301667,6.123333,289,1989-06-01,ETENDU
88340001,,PADOUX,48.275833,6.583667,342,1970-07-01,ETENDU
88383001,7195.0,REMIREMONT,48.019667,6.596667,384,1949-03-01,ETENDU
88393003,,ROLLAINVILLE,48.359167,5.716667,372,2006-06-06,RADOME
88399001,,LE ROULIER_SAPC,48.168,6.6255,449,2009-05-02,ETENDU
88402002,,ROVILLE,48.383,6.608167,278,1950-04-01,RADOME
88408002,,RUPT-SUR-MOSELLE,47.918167,6.663,427,1954-01-01,ETENDU
88430001,,ST OUEN-LES-PAREY_SAPC,48.188833,5.7745,329,2007-01-11,ETENDU
88486003,,VAGNEY,48.042333,6.750333,805,2006-06-06,RADOME
88487003,,LE VAL-D'AJOL,47.955167,6.462667,544,2017-07-03,RADOME
89003001,,AILLANT,47.871167,3.352167,124,1874-05-01,ETENDU
89014001,,ARCES,48.078167,3.583167,266,1923-12-01,ETENDU
89068001,,CHABLIS_SAPC,47.822,3.791167,141,1951-02-01,ETENDU
89086001,,CHARNY,47.882667,3.080333,179,1874-05-01,ETENDU
89131001,,CRUZY_SAPC,47.852,4.2245,291,1962-09-01,ETENDU
89133001,,CUDOT_SAPC,47.983833,3.1775,170,1972-01-01,ETENDU
89173001,,FONTAINES,47.691333,3.26,320,1898-01-01,ETENDU
89192001,,GRANDCHAMP_SAPC,47.7815,3.1895,180,1980-06-01,ETENDU
89206001,,JOIGNY,47.982833,3.370833,75,1853-01-01,ETENDU
89260001,,MOLESMES_SAPC,47.610333,3.463833,355,1981-01-01,ETENDU
89273001,,ST FARGEAU_SAPC,47.625833,3.133833,258,1862-01-01,ETENDU
89279002,,NOYERS_SAPC,47.682833,3.949,266,2010-04-28,ETENDU
89295001,7266.0,AUXERRE-PERRIGNY,47.824667,3.549667,152,2012-11-22,RADOME
89333001,,ST ANDRE,47.488333,4.058667,300,1971-01-01,RADOME
89342001,,ST DENIS LES SENS,48.220833,3.266833,65,1859-01-01,ETENDU
89349005,,ST-LEGER-VAUBAN_SA,47.361167,4.08,517,2021-04-01,ETENDU
89365001,,SAINT PRIVE,47.658,2.985333,198,2005-03-01,RADOME
89380001,,SAVIGNY/CLAIRIS,48.0865,3.104,184,1963-05-01,RADOME
89387002,,SENS,48.167667,3.288667,70,1956-01-01,RADOME
89418007,,TONNERRE JOUDRE,47.868167,3.995,200,2004-09-01,RADOME
90035001,7296.0,DORANS,47.591667,6.837,401,2008-11-05,RADOME
90044001,,FELON_SAPC,47.704333,6.984167,383,2007-05-25,ETENDU
90052002,,GIROMAGNY_SAPC,47.741667,6.835,473,1990-07-01,ETENDU
90056002,,JONCHEREY,47.526167,7.003167,359,1954-12-01,ETENDU
90065003,7846.0,BALLON_SAPC,47.812667,6.842667,1153,1994-10-01,ETENDU
90074001,,NOVILLARD_SAPC,47.603833,6.962167,366,2008-12-02,ETENDU
90090001,,ST DIZIER-L'EVEQUE_SAPC,47.467333,6.958833,553,1991-08-01,ETENDU
91027002,7149.0,ORLY,48.718,2.397,86,1921-03-01,RADOME
91103001,7148.0,BRETIGNY_SAPC,48.6005,2.326,78,1947-02-01,ETENDU
91184001,,COURDIMANCHE,48.421833,2.374333,71,1989-09-01,RADOME
91200002,,DOURDAN,48.526167,1.993,116,1988-03-01,RADOME
91275001,,GOMETZ-LE-CHAT.,48.676833,2.135833,159,1950-01-01,ETENDU
91405002,,MILLY-LA-FORET,48.382167,2.431833,109,1986-11-01,ETENDU
92073001,,SURESNES,48.870667,2.234667,30,1932-01-01,ETENDU
93050001,,NEUILLY-SUR-M.,48.859833,2.546333,30,1896-09-01,ETENDU
94068001,7154.0,ST-MAUR,48.808667,2.492333,48,1872-11-01,ETENDU
95078001,7053.0,PONTOISE - AERO,49.090333,2.0285,87,1946-11-01,RADOME
95088001,7150.0,LE BOURGET,48.967333,2.427667,49,1920-01-01,RADOME
95492001,,LE PLESSIS GASSOT,49.040333,2.406667,108,2011-11-01,ETENDU
95527001,7157.0,ROISSY,49.015167,2.534333,108,1974-01-01,RADOME
95580001,,ST WITZ,49.085667,2.550667,141,2008-01-20,ETENDU
95690001,,WY-DIT,49.108167,1.830667,126,1987-07-01,RADOME
97101014,,LES ABYMES CHAZEAU_SAPC,16.2875,-61.453167,95,1995-08-01,ETENDU
97101015,78897.0,LE RAIZET AERO,16.264,-61.516333,11,1950-01-01,RADOME
97102005,,ANSE-BERTRAND LA JOYEUSE,16.474333,-61.487667,19,2009-05-01,RADOME
97103008,,BAIE-MAHAULT CONVENANCE_SAPC,16.242833,-61.590667,30,1954-01-01,ETENDU
97104005,,BAILLIF AERO,16.012167,-61.740167,21,1994-02-01,RADOME
97105002,,BASSE-TERRE GUILLARD,15.996167,-61.720667,92,1953-01-01,ETENDU
97106001,,BOUILLANTE GEND PIGEON_SAPC,16.149667,-61.774,34,1965-01-01,ETENDU
97107002,,CAPESTERRE-B-EAU NEUFCHATEAU,16.0785,-61.6,253,1952-01-01,RADOME
97107008,,CAPESTERRE-B-EAU CARBET_SAPC,16.041833,-61.6385,597,1978-02-01,ETENDU
97107009,,CAPESTERRE-BE BOIS DEBOUT_SAPC,16.021667,-61.585833,70,1984-01-01,ETENDU
97108001,,CAPESTERRE-M-GALANTE BELLEVUE,15.926667,-61.241167,142,1951-01-01,ETENDU
97109003,,GOURBEYRE GROS-MORNE DOLE,16.003167,-61.6725,477,1991-01-01,RADOME
97110001,,LA DESIRADE GENDARMERIE,16.297833,-61.095833,7,1952-01-01,ETENDU
97110002,78890.0,LA DESIRADE METEO,16.335,-61.004,27,1950-01-01,RADOME
97111001,,DESHAIES GENDARMERIE,16.310667,-61.790667,42,1952-01-01,ETENDU
97112003,,GRAND-BOURG LES BASSES AERO,15.8695,-61.272167,10,1986-01-01,RADOME
97113003,,LE GOSIER SAINT-FELIX,16.203167,-61.460333,19,1982-01-01,ETENDU
97113009,,LE GOSIER LEROUX_SAPC,16.246333,-61.471167,60,2020-10-19,ETENDU
97114008,,GOYAVE CHRISTOPHE,16.109833,-61.586167,115,2003-01-01,RADOME
97116002,,MORNE-A-L'EAU BLANCHET,16.3235,-61.42,10,1938-01-01,RADOME
97117012,,LE MOULE GARDEL-INRAE,16.301667,-61.323333,30,1991-01-01,ETENDU
97117013,78891.0,LE MOULE LAUREAL,16.314167,-61.349,24,1994-10-01,RADOME
97118007,,PETIT-BOURG DUCLOS-INRAE,16.205,-61.661667,110,1954-01-01,ETENDU
97118008,,PETIT-BOURG PROVIDENCE_SAPC,16.177167,-61.688,272,1977-07-01,ETENDU
97118009,,PETIT-BOURG ROUJOL,16.181,-61.5895,12,1986-01-01,ETENDU
97118018,,PETIT-BOURG GROS-MORNE_SAPC,16.1555,-61.623,160,2015-05-21,ETENDU
97119006,,PETIT-CANAL GROS CAP,16.413167,-61.415667,43,1976-07-01,ETENDU
97119008,,PETIT-CANAL GODET-INRAE,16.405,-61.481667,35,1991-06-01,ETENDU
97121002,,POINTE-NOIRE COL DES MAMELLES,16.1795,-61.724667,510,1973-06-01,RADOME
97121005,,POINTE-NOIRE BELLEVUE,16.232167,-61.776333,213,1988-01-01,RADOME
97121006,,POINTE NOIRE MORPHY,16.252333,-61.799167,75,2016-06-01,ETENDU
97122004,,PORT-LOUIS GENDARMERIE,16.421833,-61.525167,18,1951-01-01,ETENDU
97123005,,ST-BARTHELEMY AERO,17.902833,-62.838,3,2003-01-01,ETENDU
97124006,,ST-CLAUDE MATOUBA_SAPC,16.046333,-61.693667,650,1983-01-01,ETENDU
97124009,,ST-CLAUDE CITERNE,16.032667,-61.656,1141,1983-01-01,RADOME
97124010,,ST-CLAUDE MAISON-VOLCAN_SAPC,16.036,-61.665333,1104,1994-01-01,ETENDU
97125001,,ST-FRANCOIS RENEVILLE,16.2845,-61.311,40,1950-04-01,ETENDU
97125011,,SAINT FRANCOIS AERODROME,16.257167,-61.2565,1,2015-05-19,RADOME
97127002,,ST-MARTIN MARIGOT GENDARMERIE,18.067333,-63.070667,39,1965-01-01,ETENDU
97127004,,ST-MARTIN GRAND-CASE,18.100667,-63.048,5,1969-01-01,RADOME
97128010,,SAINTE-ANNE DESHAUTEURS_SAPC,16.253333,-61.429833,129,2016-12-08,ETENDU
97129011,,STE-ROSE CLUGNY,16.353833,-61.747333,10,1986-01-01,ETENDU
97129012,,STE-ROSE BELLE-RIVIERE,16.275167,-61.671667,12,1986-01-01,ETENDU
97129015,,STE-ROSE VIARD,16.314167,-61.681,10,1964-08-01,RADOME
97129017,,SAINTE-ROSE SOFAIA_SAPC,16.291333,-61.7285,332,2018-08-30,ETENDU
97129018,,SAINTE-ROSE GRANDE-H_SAPC,16.262333,-61.706167,132,2018-11-27,ETENDU
97133001,,VIEUX-FORT BOURG,15.948167,-61.698,39,1979-01-01,ETENDU
97134001,,VIEUX-HABITANTS GEND_SAPC,16.054,-61.7555,136,1964-01-01,ETENDU
97134008,,VIEUX HABITANTS LAURICHESSE,16.0825,-61.747333,250,2010-01-01,ETENDU
97201001,,AJOUPA-BOUILLON EDEN,14.811833,-61.120333,338,1978-04-01,ETENDU
97202002,,ANSE D'ARLET,14.466333,-61.067667,7,2008-04-01,ETENDU
97203003,,BASSEPOINTE-CHAL,14.85,-61.098333,45,1971-01-01,ETENDU
97206001,,DIAMANT - JACQUA,14.484667,-61.023167,42,1980-01-01,ETENDU
97207002,,DUCOS,14.541833,-60.976833,3,1933-01-01,ETENDU
97208001,,FOND-DENIS-CADET,14.735333,-61.145,493,1905-07-01,RADOME
97208006,,FOND-DENIS GLIS,14.729,-61.117667,367,1993-02-20,ETENDU
97209002,,FORT-D-FRANCE-DONIS,14.676833,-61.089667,486,1933-01-01,ETENDU
97209004,78926.0,FORT-DE-FRANCE DESAIX,14.617667,-61.063833,143,1932-07-01,RADOME
97209007,,FORT-D-FRANCE-PTE NEGRES,14.599333,-61.090333,12,1956-11-01,RADOME
97209017,,FORT-FRANCE COLSON,14.693667,-61.088333,587,1994-10-01,ETENDU
97210001,,FRANCOIS-CHOPOT,14.630333,-60.919667,53,1970-01-01,RADOME
97210004,,FRANCOIS-SIMON,14.590167,-60.869,13,1964-01-01,ETENDU
97211003,,GRANDRIVIERE,14.8745,-61.1805,4,1997-05-01,ETENDU
97212004,,GROS-MORNE BELLEVUE_SAPC,14.735167,-61.055333,690,1963-01-01,ETENDU
97212007,,GROS-MORNE BOISLEZ,14.725,-61.042167,441,1993-02-20,ETENDU
97213004,78925.0,LAMENTIN-AERO,14.595333,-60.995667,3,1947-01-01,RADOME
97214001,,LORRAIN VALLON,14.829167,-61.049333,83,1972-06-01,RADOME
97214005,,LORRAIN PIROGUE,14.8055,-61.101,199,2008-07-17,ETENDU
97215002,,MACOUBA-POTICHE,14.874833,-61.151167,105,1993-02-26,ETENDU
97216002,,MARIGOT-BELLEVU,14.8075,-61.033667,142,1996-08-01,ETENDU
97217003,,MARIN,14.467333,-60.859333,3,1933-01-01,ETENDU
97218002,,MORNE-ROUGE-CHAMP,14.755,-61.109833,350,1954-07-01,ETENDU
97219006,,PRECHEUR-SAVST,14.800333,-61.198833,299,1993-02-21,ETENDU
97220005,,RIVIERE-PILOTE CAPRON,14.494167,-60.879667,115,1968-07-01,ETENDU
97220007,,RIVIERE-PILOTE STADE,14.485,-60.909667,80,1997-05-01,ETENDU
97222002,,ROBERT-PTE FORT,14.679667,-60.9255,16,1974-09-01,RADOME
97223001,,ST-ESPRIT GEND,14.560167,-60.940667,21,1962-01-01,ETENDU
97223003,,ST-ESPRIT BALD,14.566667,-60.8995,258,1993-02-26,ETENDU
97224001,,ST-JOSEPH RABUCH,14.679,-61.056667,380,1933-01-01,ETENDU
97224004,,ST-JOSEPH LEZARD,14.6585,-60.9985,65,1975-08-01,RADOME
97224011,,ST-JOSEPH BPARC,14.676333,-61.0605,341,1996-08-01,ETENDU
97225001,,ST-PIERRE DEPAZ,14.757167,-61.166333,131,1972-01-01,ETENDU
97225007,,ST-PIERRE,14.754667,-61.180333,27,2004-05-10,ETENDU
97226004,,STE ANNE-SECI,14.438,-60.870833,22,1993-02-20,ETENDU
97226006,,STE ANNE-SALINES,14.3975,-60.877833,3,1963-04-01,ETENDU
97227001,,STE- LUCE,14.4905,-60.979667,44,1969-06-01,ETENDU
97228001,,STE-MARIE GEND,14.779167,-60.989167,3,1968-03-01,ETENDU
97228006,,STE MARIE PEROU,14.761167,-61.024167,200,1993-02-20,ETENDU
97230001,78922.0,TRINITE-CARAVEL,14.7745,-60.875333,26,1963-09-01,RADOME
97230002,,TRINITE-SPOUTOU,14.750667,-60.9235,2,1906-01-01,ETENDU
97230007,,TRINITE-RESERVOIR,14.737833,-60.977,142,2003-12-01,ETENDU
97231002,,TROIS-ILETS GOLF,14.5395,-61.046167,6,1988-05-01,ETENDU
97232003,,VAUCLIN,14.551833,-60.836667,12,1992-01-01,RADOME
97232005,,VAUCLIN-RAQUETT,14.537,-60.875833,176,1993-02-20,ETENDU
97234002,,BELLEFONTAINE-VER,14.689667,-61.133333,580,1997-10-01,ETENDU
97301001,,REGINA,4.314167,-52.131167,3,1953-07-01,ETENDU
97302005,,CAYENNE SUZINI,4.929667,-52.290167,5,1963-01-01,RADOME
97303001,,IRACOUBO,5.480167,-53.212333,2,1949-01-01,ETENDU
97304001,,ILE ROYALE,5.283333,-52.583333,48,1949-02-01,ETENDU
97304003,81403.0,KOUROU CSG,5.209167,-52.748,17,1965-03-01,ETENDU
97304005,,KOUROU PLAGE,5.168167,-52.6405,3,1995-07-01,ETENDU
97304006,,PARIACABO,5.151833,-52.6685,7,2004-01-01,ETENDU
97305001,,TONATE,5.0145,-52.4735,4,1956-03-01,ETENDU
97305002,,SOULA_SAPC,4.919167,-52.405333,4,1981-01-01,ETENDU
97306007,,MANA AERODROME,5.6635,-53.761667,3,2015-06-02,RADOME
97307001,81405.0,CAYENNE-MATOURY,4.822333,-52.365333,4,1946-05-01,RADOME
97307003,,LARIVOT,4.892833,-52.339167,6,1991-12-01,ETENDU
97308001,81408.0,SAINT GEORGES,3.890667,-51.804667,6,1953-08-01,RADOME
97309005,,DEGRAD CANNES,4.854167,-52.274833,3,1968-01-01,ETENDU
97310004,,ROURA,4.728167,-52.3245,21,1955-09-01,ETENDU
97310006,,CACAO,4.574,-52.471333,6,1978-04-01,ETENDU
97310009,,MONTAGNE-DE-KAW,4.549333,-52.172833,290,1998-03-01,RADOME
97311001,81401.0,SAINT LAURENT,5.4855,-54.031667,5,1949-06-01,RADOME
97311005,,CHARVEIN,5.567167,-53.905833,4,1957-06-01,ETENDU
97312002,,SINNAMARY,5.374,-52.951833,4,1948-11-01,ETENDU
97313001,,MONTSINERY,4.891333,-52.492,3,1956-10-01,ETENDU
97352001,,SAUL_SAPC,3.624,-53.208167,219,1950-11-01,ETENDU
97353001,81415.0,MARIPASOULA,3.640167,-54.028333,106,1953-08-01,RADOME
97353007,,TALUEN_SAPC,3.381667,-54.0495,105,2021-12-31,ETENDU
97356001,,CAMOPI_SAPC,3.171167,-52.337833,63,1950-01-01,ETENDU
97356003,,TROIS_SAUTS_SAPC,2.257333,-52.874,118,1971-05-01,ETENDU
97357001,,GRAND SANTI_SAPC,4.2695,-54.375167,48,1953-08-01,ETENDU
97358001,,SAINT ELIE,4.825167,-53.2875,128,1949-03-01,ETENDU
97360003,,APATOU,5.152333,-54.34,16,1977-06-01,ETENDU
97361001,,AWALA-YALIMAPO,5.724833,-53.892,2,1961-07-01,ETENDU
97401520,,LE TEVELAVE,-21.211667,55.361333,908,1953-01-01,ETENDU
97401540,,LES AVIRONS - CIRAD,-21.2395,55.3275,180,1952-01-01,ETENDU
97402240,,BELLEVUE BRAS-PANON,-21.005,55.622667,480,1990-09-01,RADOME
97403410,,LE DIMITILE_SAPC,-21.189,55.4815,1808,2013-09-27,ETENDU
97403435,,BRAS-LONG_SAPC,-21.228333,55.474667,510,2013-05-22,ETENDU
97404540,,PONT-MATHURIN,-21.265,55.38,19,1961-06-01,RADOME
97405420,,PITON-BLOC_SAPC,-21.321167,55.572333,812,1990-01-01,ETENDU
97406220,,PLAINE DES PALMISTES,-21.136167,55.627167,1032,1952-01-01,RADOME
97407520,61981.0,LE PORT,-20.946167,55.282,9,1971-04-18,RADOME
97408510,,POSSESSION,-20.921333,55.346167,9,1997-10-01,ETENDU
97408560,,AURERE_SAPC,-21.018833,55.424833,940,1952-01-01,ETENDU
97408580,,LA NOUVELLE_SAPC,-21.076667,55.423333,1415,1970-01-01,ETENDU
97408582,,DOS D'ANE,-20.9785,55.3905,1027,2022-05-02,ETENDU
97409210,,BOIS-ROUGE,-20.913667,55.641333,5,1952-01-01,ETENDU
97409240,,MENCIOL,-20.961167,55.625667,181,1953-01-01,ETENDU
97410202,,BEAUVALLON,-21.008,55.693333,16,1952-01-01,ETENDU
97410238,,SAINT-BENOIT,-21.058833,55.719333,43,1952-01-01,RADOME
97410250,,TAKAMAKA - PK12_SAPC,-21.076333,55.630833,660,1971-11-01,ETENDU
97410265,,CHEMIN DE CEINTURE_SAPC,-21.076333,55.6855,255,2003-07-24,ETENDU
97411132,,CHAUDRON,-20.897,55.495,38,1967-01-01,ETENDU
97411141,,GRANDE-CHALOUPE,-20.898333,55.369833,10,1997-10-01,ETENDU
97411146,,COLORADO_SAPC,-20.9105,55.4215,702,2003-02-26,ETENDU
97411150,,SAINT-FRANCOIS,-20.921333,55.456333,545,1953-03-01,ETENDU
97411155,,MONTAUBAN_SAPC,-20.938667,55.496833,420,2009-09-29,ETENDU
97411164,,LE BRULE - VAL FLEURI_SAPC,-20.941667,55.4295,1069,1956-09-01,ETENDU
97411170,,PLAINE DES CHICOTS_SAPC,-20.987333,55.444833,1834,1982-01-01,ETENDU
97412302,,COMMERSON_SAPC,-21.208,55.643667,2310,1968-01-01,ETENDU
97412336,,GRAND-COUDE_SAPC,-21.301667,55.631333,1085,1978-01-01,ETENDU
97412340,,GRAND-GALET,-21.3105,55.639667,508,1953-08-06,ETENDU
97412356,,LA CRETE_SAPC,-21.3375,55.667667,659,1968-10-01,ETENDU
97412384,,ST-JOSEPH_SAPC,-21.385167,55.609667,13,1960-04-01,ETENDU
97412801,,ST JOSEPH-CIRAD,-21.385167,55.609667,13,2021-10-05,ETENDU
97413520,,COLIMACONS,-21.130333,55.304667,798,1963-08-01,RADOME
97413542,,ST-LEU,-21.19,55.292333,79,1950-10-01,ETENDU
97413550,,ETANG SAINT-LEU - CIRAD,-21.173333,55.308833,429,2002-02-01,ETENDU
97413580,,PITON SAINT-LEU_SAPC,-21.215167,55.325833,530,1973-02-01,ETENDU
97414409,,PLAINE DES MAKES_SAPC,-21.1995,55.409167,980,2004-12-29,ETENDU
97414451,,LE TAPAGE - CIRAD,-21.224667,55.444167,863,2002-03-25,ETENDU
97415516,,BOIS DE NEFLES ST-PAUL_SAPC,-20.9975,55.341167,595,1952-01-01,ETENDU
97415536,,PETITE-FRANCE,-21.045,55.342,1200,1999-09-01,RADOME
97415541,,TAN-ROUGE_SAPC,-21.069167,55.299667,750,1960-01-01,ETENDU
97415550,,L'ERMITAGE - CIRAD,-21.053,55.241333,147,2002-05-01,ETENDU
97415557,,LE GUILLAUME,-21.064667,55.324333,1035,1953-01-01,ETENDU
97415566,,PITON-MAIDO,-21.076667,55.381167,2150,1998-11-18,RADOME
97415590,,POINTE DES TROIS-BASSINS,-21.105167,55.247667,5,1987-10-02,RADOME
97415592,,TAN ROUGE-CIRAD,-21.069167,55.299667,746,2021-06-02,ETENDU
97416410,,RAVINE DES CABRIS - CIRAD,-21.2745,55.475333,310,1997-01-01,ETENDU
97416463,,PIERREFONDS-AEROPORT,-21.32,55.4255,21,1999-01-01,RADOME
97416465,,LIGNE-PARADIS - CIRAD,-21.315333,55.486667,178,1966-01-01,ETENDU
97417340,,LE TREMBLET,-21.317333,55.801,91,1953-01-01,ETENDU
97417360,,LE BARIL,-21.359,55.732167,114,1989-02-01,RADOME
97418110,61980.0,GILLOT-AEROPORT,-20.892167,55.528667,8,1953-01-01,RADOME
97418123,,LA MARE - CIRAD,-20.9035,55.532,68,2001-01-01,ETENDU
97418170,,PLAINE DES FOUGERES_SAPC,-20.967333,55.527833,1064,1993-06-01,ETENDU
97419310,,RIVIERE DE L'EST - CIRAD,-21.120167,55.758667,144,1953-01-01,ETENDU
97419320,,HAUTS DE SAINTE-ROSE_SAPC,-21.1595,55.763667,820,1973-07-01,ETENDU
97419350,,GROS PITON SAINTE-ROSE,-21.1795,55.828833,181,1987-09-01,RADOME
97419380,,BELLECOMBE-JACOB,-21.217833,55.687,2245,1966-11-01,RADOME
